age,tenure_months,income,household_size,logins_30d,support_tickets_90d,avg_session_mins,days_since_last_login,monthly_fee,late_payments_12m,autopay,contract,plan,add_ons,streaming,region,signup_channel,total_charges,total_charges_rounded,engagement_score,churn
47,6,63742.65631923963,4,13,0,10.540908080476584,4,40.97275738312233,0,Yes,Month-to-month,Pro,0,Music,Midwest,Web,262.96397958446505,260.0,0.35838413979199957,1
18,7,37110.8975804283,2,13,2,31.6089522132563,31,69.02761951802047,1,Yes,Month-to-month,Basic,2,Both,West,Retail,690.2765040374327,690.0,0.3837701885834282,1
63,106,32401.283712334698,4,11,1,7.264394981207012,32,81.46368761355824,0,Yes,Month-to-month,Basic,4,,West,Retail,8768.744183982199,8770.0,0.20730171097488215,0
77,12,44254.86552168579,2,17,0,60.791599964090516,35,47.46502911339622,0,No,Month-to-month,Basic,0,Music,Northeast,Partner,516.3411450809234,520.0,0.35614476201201983,0
42,94,29273.071120521716,3,14,2,12.783207646207716,21,51.91303692147898,1,Yes,Month-to-month,Basic,3,Both,West,Web,5027.689959106124,5030.0,0.2582787477464219,0
64,81,41768.86670200677,2,17,2,13.85707995626306,27,60.03855932414307,3,Yes,Month-to-month,Basic,1,Both,West,Retail,4744.411399580991,4740.0,0.35076688579820664,1
78,72,45675.61535112024,5,19,0,16.702222469414043,50,66.87551842957805,1,Yes,Month-to-month,Plus,2,Video,Midwest,Phone,4979.511122301883,4980.0,0.2562377015736858,1
49,109,33915.90767508357,2,8,1,17.116330637994192,56,68.44328804487209,0,Yes,Month-to-month,Pro,1,Video,Midwest,Web,7515.075192693144,7520.0,0.11630196173954346,0
57,119,42184.99222444881,2,12,1,13.512564963640122,13,53.25926533780966,1,Yes,Two year,Basic,3,Music,South,Web,6351.347652054194,6350.0,0.298349680535976,0
32,30,32481.598935072667,3,13,2,,33,56.50293336111544,0,No,Month-to-month,Plus,1,Both,Northeast,Web,1576.1340424948794,1580.0,0.2865927943219433,0
62,40,31283.649794813282,1,13,2,43.89062382623177,32,69.05642546169395,0,Yes,Two year,Pro,4,Video,South,Retail,2771.029365858917,2770.0,0.441817044123703,0
69,69,52084.6157095845,1,10,0,,9,76.60482525115243,0,Yes,One year,Plus,4,Both,South,Retail,5409.400331108885,5410.0,0.29444236616961467,0
73,10,62430.97671900352,4,9,2,31.259484470980347,0,88.29553816507911,0,Yes,Month-to-month,Pro,2,None,West,Web,1095.2420960740587,1100.0,0.40757636106000716,0
67,41,81631.95272490116,6,15,1,36.49326259537031,47,68.81946235669706,0,No,Month-to-month,Basic,2,Video,South,Phone,2842.976713644155,2840.0,0.3553809303226121,0
64,44,30643.224573852698,3,12,2,34.57948686302712,22,83.7902059366896,1,Yes,Month-to-month,Basic,1,Both,Northeast,Web,3939.440072156549,3940.0,0.47116198915781143,0
20,69,46256.90330813711,2,16,2,27.369885807798028,26,57.485578707154424,0,No,Month-to-month,Plus,2,Video,Midwest,Partner,3976.7602525543543,3980.0,0.4435166456983366,0
28,48,37896.44280058669,3,17,2,29.761126283934793,6,43.529662390441196,1,No,Month-to-month,Basic,5,Music,West,Web,2307.1550423484173,2310.0,0.49146606779924873,0
76,112,65019.90424493685,4,12,0,14.31718073804645,8,79.43160585082009,0,Yes,Month-to-month,Pro,1,Video,Midwest,Web,8803.963408960944,8800.0,0.3423441569984237,0
68,52,29268.677717199535,6,13,0,18.45904833986926,39,43.28674981592202,0,Yes,Month-to-month,Basic,0,None,Northeast,Web,2354.4092658768627,2350.0,0.38021727526914556,1
28,100,46964.41651980895,4,15,0,12.430514167550966,49,69.22999662093254,0,Yes,Month-to-month,Plus,1,None,South,Partner,6943.520329213752,6940.0,0.18089538583059583,0
69,14,48276.600203586764,2,13,0,7.959423244363509,8,56.831435475257656,0,Yes,Two year,Basic,1,Both,West,Web,783.8682163659748,780.0,0.4073693299199842,0
79,101,46074.40971448569,4,13,1,31.19708308725724,15,49.0473587982231,0,No,Month-to-month,Basic,5,Video,Northeast,Partner,5082.61833926628,5080.0,0.4451409145411958,0
62,94,22113.224686626698,2,11,5,22.280983795244204,59,35.84823266978002,0,No,One year,Pro,5,Both,Midwest,Phone,3625.503461938329,3630.0,0.19793926618578597,0
60,28,,6,12,2,10.785504490710355,24,52.498460543017735,0,Yes,Month-to-month,Plus,4,Music,Midwest,Retail,1519.76668035033,1520.0,0.2471229386453353,0
38,70,51418.66173222667,4,7,1,,18,15.952659268610653,0,Yes,Month-to-month,Plus,1,Both,West,Web,1101.5513275657368,1100.0,0.2164666467147665,0
67,80,66909.69523698771,4,12,0,8.624780810001601,57,81.81668381952227,0,No,Month-to-month,Plus,0,Video,Midwest,Web,6767.506596318037,6770.0,0.08417369869001848,0
19,10,31751.915944792556,5,14,0,9.77840010748104,14,62.43629237425861,1,No,Month-to-month,Basic,5,Both,Midwest,Partner,732.6210342183988,730.0,0.28997145569968696,1
39,23,25476.139053637242,3,13,1,,28,70.3748239280701,2,Yes,Month-to-month,Basic,5,Music,South,Web,1764.3849851094674,1760.0,0.20975504416158358,0
67,111,65623.18769129725,3,6,1,4.205418338499162,23,87.08007025772758,0,Yes,Month-to-month,Basic,2,Video,West,Retail,9744.314846774994,9740.0,-0.056091780498864416,0
64,66,66882.51245578434,2,8,0,11.483925741885882,50,70.37670006947118,1,Yes,Month-to-month,Plus,2,Both,West,Retail,4925.292515799256,4930.0,0.04525297899671655,0
70,89,48831.19395558885,6,24,0,22.44653352568329,26,92.56074813426513,1,Yes,Two year,Basic,5,Both,Midwest,Web,8279.056566214073,8280.0,0.5171320479764925,0
18,49,18306.833953085265,5,17,1,30.64877152263655,3,44.80443502032934,0,No,Month-to-month,Plus,5,Music,West,Web,2311.0380210773465,2310.0,0.616737562648369,0
50,30,35571.12589129711,6,10,0,24.730532114039537,6,,1,Yes,Month-to-month,Basic,4,Both,Northeast,Web,2081.2790064562196,2080.0,0.4690502636690289,0
71,25,50902.4812820061,6,9,1,29.767864239742348,1,49.67978694969099,0,No,Month-to-month,Basic,5,Music,Midwest,Web,1460.4818792017281,1460.0,0.41820751223750985,0
63,51,22777.22669426846,4,8,1,12.338058905332556,11,90.78229023931338,5,Yes,Month-to-month,Pro,5,Music,Midwest,Web,4969.080801475751,4970.0,0.24117915857039338,0
62,80,75430.57135521754,3,17,4,36.87878118826133,53,25.59535949336741,1,No,Month-to-month,Pro,2,Both,South,Retail,1904.5117010810507,1900.0,0.4840713834798472,1
72,46,17908.32877392787,5,12,3,31.713231775182948,7,56.205884769099114,1,No,Month-to-month,Plus,5,Video,West,Web,2585.250329991067,2590.0,0.5331625454651593,0
65,3,121849.30929808985,4,7,2,35.15195286915992,33,47.299282444088846,0,No,Month-to-month,Pro,2,None,South,Web,249.14474901408522,250.0,0.2082772925064396,0
74,111,83169.32903959046,6,12,0,39.56509577997805,3,48.856901491609335,1,No,Two year,Basic,4,Video,Northeast,Web,5600.845896736829,5600.0,0.6356644212086141,0
76,76,58944.01483209462,5,9,0,34.7742305209125,16,53.13329631716751,0,Yes,Two year,Basic,4,Both,West,Web,4205.784121624247,4210.0,0.4203359236210092,0
49,64,23252.66004276733,4,14,0,17.31452909866339,56,79.21704820637294,1,Yes,Two year,Basic,0,None,South,Web,5158.213808755809,5160.0,0.2666494180588004,0
28,62,65641.33959477466,6,11,1,9.01641795360817,42,,1,Yes,Month-to-month,Plus,1,Both,South,Retail,4541.583839325323,4540.0,0.1894471151310093,1
46,90,55782.41448496156,3,8,1,12.096838426660868,30,36.13551766056679,0,No,Month-to-month,Pro,4,Video,West,Web,3263.508108564243,3260.0,0.09868825756347703,0
69,95,55613.46339991701,3,14,0,12.850808992839518,13,74.35496872149184,0,Yes,Month-to-month,Basic,4,Video,Northeast,Retail,7030.74907086609,7030.0,0.3732784635579957,1
65,98,67599.93226252538,4,9,3,45.02906457592105,17,95.14952129900121,2,Yes,Month-to-month,Plus,4,Music,Northeast,Web,9319.654667884564,9320.0,0.31983740912673936,0
40,94,66026.96546321936,3,8,0,21.736130545577712,50,65.95837570646616,0,Yes,Month-to-month,Basic,2,None,Northeast,Phone,6048.837440498229,6050.0,0.09148137987235874,0
50,66,36682.1211835317,6,7,2,20.39540143064521,40,72.79814360307645,0,No,Month-to-month,Plus,1,Video,Midwest,Web,4785.918028909206,4790.0,0.17483975083614695,0
40,16,63699.4423205506,5,12,1,11.253141723876553,37,79.76516979873799,2,Yes,One year,Basic,0,Music,West,Retail,1470.2523463280995,1470.0,0.19644736789409772,1
23,46,35338.45181004897,6,15,0,19.059570850960217,25,,1,Yes,Month-to-month,Plus,4,Video,,Partner,3832.1173785579954,3830.0,0.38066079169673767,0
25,16,29438.598977507583,1,12,1,26.453140410959165,43,46.62996292253218,0,Yes,Month-to-month,Plus,2,Video,West,Partner,667.8547728244803,670.0,0.17859167611279317,1
26,108,44607.66844233087,5,8,0,12.767869408954102,41,46.591161641401285,0,Yes,Month-to-month,Plus,1,Both,West,Phone,4869.6818834485,4870.0,0.07429902619481224,0
71,49,53522.83840047521,6,15,1,25.194126558964214,27,37.48255876421695,1,No,Month-to-month,Basic,3,Video,South,Web,1661.1767527864345,1660.0,0.25996997338143,1
75,41,,5,8,0,44.037348650367655,43,97.43673895067118,1,Yes,One year,Pro,2,None,South,Retail,3964.1527622423223,3960.0,0.1608860892290577,0
30,44,21276.916086995836,4,12,1,20.729618174726916,29,83.33111934763366,0,Yes,One year,Pro,0,Both,South,Retail,3833.699896286648,3830.0,0.2791151686099289,1
48,36,75986.30375427735,3,9,3,21.22564504168245,59,48.67239014261532,2,Yes,Two year,Basic,4,None,South,Web,1664.1595783432185,1660.0,0.20843997533894804,1
69,14,53947.89927254248,1,13,1,31.097593634829206,20,71.70264755778743,0,No,Month-to-month,Basic,2,Both,Northeast,Web,1038.5019428018124,1040.0,0.5058285987218047,0
67,8,78954.87505253874,6,13,1,14.325287911303608,28,54.06242446813367,2,Yes,Month-to-month,Basic,4,Both,South,Web,414.16887049117463,410.0,0.21645422087667074,1
64,91,25071.907745171695,2,12,0,17.974999869462373,29,74.90669679800277,0,Yes,Month-to-month,Basic,0,Video,South,Web,6639.891030203362,6640.0,0.1665270142344295,0
51,105,45987.09504079723,5,8,2,,48,30.804734574253196,3,No,One year,Plus,3,Video,Midwest,Partner,3400.1194548024705,3400.0,-0.0019629488568852216,0
60,100,80521.86414566613,2,11,1,15.740901301888874,42,93.92419896736396,0,Yes,Two year,Basic,1,Video,South,Web,9430.51600572765,9430.0,0.2296036760440598,0
31,46,68994.78142482543,1,9,3,2.9282827434914065,12,51.16396587384943,3,No,One year,Plus,3,Both,South,Web,2528.9318683269066,2530.0,0.20068098153237962,1
25,8,34959.35426991196,1,8,1,5.451621413623973,12,72.66925142540144,1,Yes,Two year,Plus,0,Music,West,Phone,863.7322148240407,860.0,0.25980540549865966,0
32,62,53107.92725949356,1,10,2,2.452652978641207,2,67.19323279262116,0,No,Month-to-month,Basic,2,Both,South,Web,4519.554373288569,4520.0,0.20816622498249973,1
63,69,61317.99549110315,4,15,3,6.329129445516964,54,42.02535254407869,1,Yes,One year,Basic,5,Video,West,Partner,3070.3196408701037,3070.0,0.12761043786239318,0
58,65,29558.10836743158,5,14,2,31.48974280995464,25,66.68614411191099,0,Yes,Month-to-month,Pro,3,Music,South,Web,4508.073618122733,4510.0,0.34417113142010874,0
38,2,43100.31404512063,4,10,0,13.543675542170652,23,109.1298245212667,1,Yes,One year,Basic,0,Video,Midwest,Phone,,,0.13447043507821865,1
38,91,35783.644591790624,2,13,0,37.72210096502983,0,57.31003321192983,0,Yes,Month-to-month,Basic,2,Video,Northeast,Web,5162.40968898702,5160.0,0.5292579248417574,1
75,24,36592.892566210816,4,6,1,6.341732281884268,31,42.41442333765451,0,Yes,One year,Basic,3,None,South,Phone,1213.1544648424094,1210.0,0.023164842607147948,0
25,37,37308.6873369076,3,17,2,11.700315124334843,35,43.19618465574103,0,Yes,Month-to-month,Plus,5,Video,Midwest,Phone,1328.9369879394321,1330.0,0.3543281737965732,1
37,109,53320.13008638973,5,12,1,22.12949974790377,15,88.3569990984198,1,Yes,Month-to-month,Plus,4,Both,Midwest,Web,9950.788028461566,9950.0,0.40646915204598505,0
61,25,36195.2906182997,3,10,0,20.27039046980546,3,102.67084974466744,0,Yes,One year,Plus,1,Video,,Web,2566.1825794071215,2570.0,0.32758812527556336,0
69,9,42204.20036355362,2,14,2,15.207351235509666,33,42.729737201070705,1,Yes,Month-to-month,Plus,4,Both,Midwest,Web,691.1415904596339,690.0,0.2555084022034571,1
29,59,,1,11,1,46.07306495225411,39,101.80052158721554,1,Yes,Month-to-month,Plus,0,None,West,Web,6057.260145700457,6060.0,0.41841376778240996,0
51,29,44716.858879793224,1,12,0,12.933248345907964,23,52.80015469691496,0,No,Month-to-month,Basic,1,Both,West,Retail,1649.7314013520734,1650.0,0.30635788524782326,0
36,46,42378.480797487966,1,10,1,7.078936871278528,2,79.89936148923165,4,Yes,Month-to-month,Plus,5,Both,South,Web,3603.332195651304,3600.0,0.21139433480271724,0
39,72,38513.242367766616,2,12,1,18.283529472168457,42,89.35277743165717,0,Yes,Month-to-month,Plus,4,Music,South,Web,6496.013754656452,6500.0,0.18515222205894633,0
39,87,52493.58502162715,3,13,0,27.29652398839228,38,54.86201536167226,0,Yes,Two year,Plus,5,Video,West,Web,4784.957936290117,4780.0,0.2383852002510342,1
75,14,24731.72247097135,5,19,3,7.0416469466916425,51,22.17136022889173,1,Yes,Month-to-month,Plus,2,Music,Northeast,Partner,246.33494947702872,250.0,0.22268577233737757,1
69,18,46248.80779141729,3,12,1,13.031777440527806,30,55.555048605201364,1,Yes,One year,Basic,5,Music,Midwest,Web,1036.305246894617,1040.0,0.23036093563213847,0
26,78,54163.99413011845,5,13,1,10.545237260140222,28,65.14030093361735,0,No,Month-to-month,Basic,3,Video,Northeast,Retail,5284.522792966072,5280.0,0.22372172648751992,0
66,15,21137.88606908542,4,8,1,3.750852723551654,38,39.10326200443653,1,No,Month-to-month,Basic,1,Music,South,Web,661.8918309324447,660.0,-0.18140163106758594,0
73,9,48130.5425262483,6,13,1,16.20983362703293,1,65.47797460651283,0,Yes,Month-to-month,Basic,2,None,West,Web,672.6358033458815,670.0,0.522898524380681,0
48,98,135837.5982792761,2,13,3,4.596174296323833,42,160.52039254763633,1,Yes,One year,Pro,2,Both,South,Web,4898.12095565378,4900.0,0.17615047725626437,0
46,81,34885.17276953825,3,14,0,19.30764771565228,46,66.0249423487827,0,No,One year,Pro,1,Video,Northeast,Web,5277.107092085352,5280.0,0.24477090017129463,0
64,73,,1,13,1,12.512305814836042,29,55.26776448763213,0,Yes,Month-to-month,Plus,1,None,South,Web,4047.2612152410256,4050.0,0.3003484033627378,1
30,39,55496.386936116236,4,9,2,11.295355674256758,59,74.64528616984224,2,Yes,Month-to-month,Plus,5,None,Midwest,Web,2842.5421862586627,2840.0,0.09064613940594309,0
24,112,21492.64576992518,6,9,2,25.447302264951784,24,90.9403056423,1,Yes,One year,Plus,5,Video,Northeast,Partner,10294.55604925689,10290.0,0.16142269907343682,1
32,28,42424.81481432332,1,8,2,6.834057104656057,31,76.84446748553232,1,Yes,Month-to-month,Basic,2,None,West,Retail,2179.404179213349,2180.0,0.16455429611522476,1
75,21,36782.93032355647,6,18,2,20.072314022292232,3,53.80003506487567,1,Yes,Month-to-month,Plus,1,Music,West,Phone,1288.1504123615418,1290.0,0.46770050468712665,0
32,98,19727.094623974608,4,18,2,19.138576950820468,53,40.71500931853666,1,Yes,One year,Pro,2,Video,West,Web,4249.5200620865035,4250.0,0.33577552212922795,0
25,58,45950.20503950993,4,18,0,20.329827102859063,36,38.63188570708712,1,Yes,Two year,Basic,4,Video,Midwest,Web,2335.5416006415903,2340.0,0.3152341314860534,0
65,75,30909.113438681892,4,18,2,21.945928905270666,44,53.534662794774064,0,Yes,Month-to-month,Basic,2,Video,Northeast,Phone,4252.846058533036,4250.0,0.55701334561827,1
38,85,52877.90418697924,4,17,1,19.764316961199007,39,58.975793458981855,0,Yes,Month-to-month,Plus,1,Video,South,Web,5076.499886249577,5080.0,0.35085573228805833,0
60,48,64540.825895781505,4,20,0,17.447840220812555,49,43.1561927029172,1,No,Two year,Basic,0,Music,West,Web,2363.940521735403,2360.0,0.2674131926476631,0
44,55,75083.61918534357,2,18,3,40.45152390454737,20,85.28622994750566,0,No,Month-to-month,Pro,0,Video,Midwest,Web,4825.531817283467,4830.0,0.44171462532402517,0
69,22,29754.071042940137,2,10,2,3.222096619810986,20,59.50328450822981,0,Yes,Two year,Pro,2,Music,South,Phone,1359.328035636524,1360.0,0.1710934692423577,0
33,60,39598.13413863285,5,15,1,31.4883048621845,25,40.134349663861244,1,No,Month-to-month,Plus,3,Video,West,Retail,2401.4051787129447,2400.0,0.30131758223787364,0
79,44,,1,9,0,7.790274937693938,2,74.30784696798173,1,Yes,Month-to-month,Basic,3,Video,Northeast,Web,3254.210169095903,3250.0,0.2571712724832684,1
46,64,32897.15332037674,1,12,5,13.087362111031865,20,95.48051473752865,0,No,Month-to-month,Pro,0,Video,Midwest,Web,5913.241727267964,5910.0,0.26469680134571083,0
48,12,,2,8,3,12.41788127981302,19,13.3532778208912,0,No,Month-to-month,Plus,2,Video,South,Web,63.50006108398301,60.0,0.2619707935805382,0
28,6,29471.167522348216,3,15,2,3.6204098872054318,53,70.44715894977645,0,No,Month-to-month,Pro,1,Video,South,Web,552.820045753627,550.0,0.11745231155146973,1
34,54,18699.273337896037,6,14,0,10.671884767171708,37,64.69079397646485,2,Yes,Month-to-month,Plus,1,,South,Web,3695.6997763922377,3700.0,0.1860490063821572,1
78,11,56923.2525532726,3,14,1,15.311014811299625,32,84.37422457649049,1,No,Two year,Basic,4,None,South,Web,847.8848680395779,850.0,0.281875351781798,1
63,59,33850.91111989817,3,15,0,10.323952671876816,5,41.081276212723346,1,Yes,Month-to-month,Pro,5,Music,West,Web,2363.544983310486,2360.0,0.42854770403128534,0
64,117,40358.18772078824,6,9,0,9.752209387613863,36,50.62731376624045,1,Yes,Month-to-month,Basic,2,Both,Midwest,Partner,6109.703901011766,6110.0,0.10836940089809348,0
78,100,48944.64782302964,4,15,1,24.484806980644255,24,74.47289327488596,1,Yes,Two year,Basic,5,Music,South,Web,7528.1698905866215,7530.0,0.37333425436031914,1
22,39,45360.96415496257,3,17,1,16.740975837202452,42,60.73720214156898,0,No,Two year,Plus,1,Music,West,Phone,2205.3994392647046,2210.0,0.3334583348345778,0
58,78,33703.238247464404,6,11,4,8.599251572265846,42,82.77641736332315,2,No,Two year,Plus,1,Both,West,Retail,6476.565778675529,6480.0,-0.005758917591774715,0
34,76,27640.02523030326,2,14,0,12.359399585940787,32,85.7915936930066,2,Yes,Month-to-month,Basic,0,None,West,Partner,6629.484380770926,6630.0,0.24143409297354773,0
59,25,51305.73910563534,4,15,0,2.2061430132057165,36,86.02014181213679,0,Yes,Month-to-month,Plus,0,Music,West,Web,2126.63693088068,2130.0,0.14744463088886559,1
60,72,,1,10,0,18.73418447069322,52,75.78404857423851,0,No,Month-to-month,Plus,4,Both,Northeast,Retail,5729.381615852388,5730.0,0.28484966391566396,0
37,27,19755.482953307554,6,11,0,26.60439908805816,31,83.62472804528848,0,Yes,Two year,Basic,1,Music,West,Phone,2326.548751898096,2330.0,0.28686128496711205,0
75,18,33860.62926561832,2,14,1,19.5942876083037,34,59.66852471880682,0,No,Month-to-month,Basic,2,Music,West,Retail,1309.4478332274887,1310.0,0.2917346544053758,1
72,45,26396.26096297385,1,13,0,,32,64.75045127463275,1,No,One year,Basic,4,Music,Midwest,Web,3008.211881109097,3010.0,0.20955679816620662,0
27,105,,2,10,1,,39,84.12581782003777,0,No,Month-to-month,Plus,0,Music,West,Web,8945.892491866696,8950.0,0.1618525804242618,0
31,62,29536.603441628773,6,11,0,7.926945008085805,24,49.60313793742036,2,Yes,Month-to-month,Basic,2,,Midwest,Retail,3144.008606652582,3140.0,0.20078402374085358,0
39,111,36328.30442511351,1,9,0,17.615173906457304,32,35.55045212252499,0,Yes,Month-to-month,Plus,1,Both,Northeast,Web,4049.4843766061927,4050.0,0.12671928009788713,0
41,51,24281.31063763066,2,7,2,20.541875240453653,16,61.075575460567286,0,No,Month-to-month,Plus,3,None,Midwest,Retail,3341.6763191176224,3340.0,0.17423740058766907,0
41,7,57468.42664755401,4,9,0,19.371877170131608,56,35.86427968516965,0,No,Two year,Plus,2,None,West,Retail,62.56095920419423,60.0,0.19045138181272342,1
66,31,58762.76854118146,6,16,0,20.25047507041623,52,73.04473188348823,0,Yes,One year,Basic,1,Both,Northeast,Web,2229.1565333659973,2230.0,0.4430760890004727,0
65,62,26035.56000871761,2,13,1,51.63201129019088,32,50.8540546997669,0,No,Two year,Plus,0,Music,South,Web,3382.4566976261362,3380.0,0.5235914785456727,0
72,18,25027.616178335054,2,17,2,,34,65.76635239212403,0,No,Month-to-month,Basic,4,Music,South,Partner,1271.7677460121201,1270.0,0.21640071194685642,1
28,15,34458.9879463346,3,14,0,23.495445412570824,23,68.27913845191152,1,No,One year,Basic,1,Music,Northeast,Phone,1047.3735968344467,1050.0,0.3370814206706893,0
58,105,42567.84341596799,5,8,2,24.96470246051172,12,39.71151012001579,0,Yes,Month-to-month,Basic,4,Music,South,Web,4164.939877499697,4160.0,0.3273945908426265,0
34,90,45502.387459183694,3,13,1,8.100089402401423,22,,1,No,Month-to-month,Basic,2,Video,West,Partner,6648.704650000523,6650.0,0.1644036460529516,0
58,91,61651.37233076964,3,18,2,9.759624685464138,17,63.694290135123005,1,No,One year,Basic,3,Both,South,Phone,5945.107486688229,5950.0,0.33903764141520887,0
37,17,,3,11,1,3.9264622119860006,8,72.51360332461526,1,No,Two year,Plus,1,Both,,Phone,1423.2193164602959,1420.0,0.2849257092611336,1
41,74,22810.229525176932,5,10,1,3.5792763362730358,23,95.4049805284092,1,Yes,One year,Plus,2,Music,South,Web,7072.55197485884,7070.0,0.11213951363865365,0
36,31,40923.93573159672,5,7,1,8.579192931659994,35,33.440021300123746,2,Yes,Month-to-month,Basic,2,None,Midwest,Partner,1131.7865291121445,1130.0,-0.07323956587485525,1
44,14,37160.53517321906,6,11,1,11.45418076784938,9,63.6540104381224,1,Yes,One year,Basic,2,Video,South,Web,845.390749360083,850.0,0.3177123470451988,1
64,27,47521.72021029339,2,13,1,,14,72.15517906528405,0,No,One year,Plus,5,Music,South,Web,2208.8555684581042,2210.0,0.30194205155048187,0
67,74,73903.86878746134,3,10,1,10.179809335953863,26,,0,No,One year,Basic,5,Music,South,Phone,5008.564359117948,5010.0,0.2247889676003662,0
43,95,49084.49319605627,1,10,1,22.91050579356327,14,78.46123889023308,0,Yes,Month-to-month,Plus,2,Video,West,Web,7452.091352636732,7450.0,0.4579395030368693,0
18,54,52717.456910387824,3,10,0,3.7570169400962268,17,64.51515345524527,1,Yes,Month-to-month,Basic,3,Music,South,Web,3630.5036377942547,3630.0,0.16336839549571192,1
30,11,33223.799618806595,3,13,0,19.249729557028065,8,98.71311225461062,0,No,Month-to-month,Plus,2,Both,West,Web,1269.8905698242083,1270.0,0.4427173202822609,0
67,117,47356.91410671754,5,7,0,16.93443767680567,24,55.478101430639924,2,No,Month-to-month,Basic,1,Music,South,Web,6426.037459024334,6430.0,0.11325270101131357,0
74,118,21428.532057516284,2,6,0,4.677251021272235,52,50.52951961516882,2,Yes,Month-to-month,Basic,3,Both,Midwest,Phone,5960.570879693721,5960.0,0.15970185373788254,0
51,95,47229.61351552629,4,15,0,33.93593235861048,19,51.448515983345075,2,Yes,Month-to-month,Basic,0,Video,West,Partner,4859.078875912561,4860.0,0.41855322507520487,0
37,92,54704.5466081749,2,12,2,15.829365965031744,31,42.443875358353544,0,No,One year,Basic,0,Music,South,Partner,3828.23711473988,3830.0,0.30802867701681796,0
55,2,46950.08587122583,3,12,1,12.458100456820986,54,49.17998596077301,1,Yes,Two year,Basic,4,Music,South,Retail,221.2734422990003,220.0,0.14992120391057615,0
45,48,36427.73117958598,2,11,3,6.360863560334027,10,82.87253550089794,1,Yes,Month-to-month,Basic,3,Both,South,Web,4272.785515227826,4270.0,0.3434401324748072,0
31,103,44290.0437039706,5,12,5,41.229504435762095,51,34.42156044429389,1,Yes,Month-to-month,Plus,3,Video,West,Partner,3514.1266553936466,3510.0,0.3432126303344618,1
22,111,40507.72447362994,3,20,4,43.836738371869984,37,65.60815358257781,0,Yes,Month-to-month,Pro,1,Both,South,Partner,7248.141610112041,7250.0,0.5457352626694281,0
31,71,18202.30817590161,6,15,2,23.897916055223856,40,80.26266500085671,1,Yes,One year,Plus,4,None,South,Retail,5608.615824501056,5610.0,0.4341623829834637,1
34,68,43613.624923990996,4,14,2,14.554740686479725,39,26.930028349303164,0,No,Month-to-month,Pro,0,Music,West,Retail,1838.6484343948534,1840.0,0.19452471728557075,0
37,96,49525.632678069356,6,9,2,26.79233608071655,40,86.62191157266851,0,Yes,Two year,Plus,1,Both,Midwest,Web,8122.602989336462,8120.0,0.2529424954454819,0
78,53,29667.59200889459,5,9,2,22.20688582508599,46,95.06058207392253,0,Yes,Month-to-month,Pro,0,Music,South,Retail,5143.911632924717,5140.0,0.267520954051888,0
60,28,120797.6287458052,3,15,2,4.412695248485207,58,192.50418802242325,0,No,Two year,Pro,5,None,West,Retail,2594.3184947802233,2590.0,0.12438889606234611,0
28,52,68601.05485820939,1,15,3,25.430788243664825,27,48.62648997734246,1,No,One year,Basic,5,Both,Northeast,Partner,2583.3386470107635,2580.0,0.4591980969456576,0
55,49,105464.22582808815,6,13,2,10.031518711354263,29,56.471932678559625,0,No,Month-to-month,Plus,5,Both,West,Web,2894.873229734598,2890.0,0.2681892592132397,1
21,93,45524.24735574575,4,7,0,27.033568432606717,59,74.70960022078083,3,No,Month-to-month,Basic,0,Video,South,Web,7027.002325155255,7030.0,0.21371289696368456,1
25,88,84210.12796085804,2,13,1,10.190234628334391,48,65.94534453049886,0,No,Month-to-month,Pro,0,Both,West,Phone,5870.093969495252,5870.0,0.19676420691467886,0
45,87,62441.25296341801,3,11,1,20.54559016528323,41,24.35045441208557,1,Yes,One year,Basic,0,Music,South,Partner,1992.0764292645604,1990.0,0.2717193994183793,0
37,48,35179.49953210078,5,6,1,4.446004283662182,13,73.20191668810014,0,Yes,Month-to-month,Pro,4,Video,Midwest,Retail,3909.1508220980886,3910.0,0.12507287930215463,1
64,109,18972.807182520104,2,13,0,28.0621528597871,42,70.9763717008539,0,Yes,Month-to-month,Plus,0,Both,Northeast,Partner,7625.749399474672,7630.0,0.22718672749566937,0
33,17,50459.52632747546,1,8,0,21.95110489612731,36,42.80658566503548,0,Yes,One year,Pro,4,Video,Midwest,Phone,801.685276306282,800.0,0.08637938397859679,0
42,45,31009.209474382358,2,17,0,32.30938596546945,39,65.40184286464073,0,Yes,Two year,Plus,0,Both,South,Retail,3107.621948235133,3110.0,0.5530918889447578,0
30,61,62252.1543235102,2,16,2,18.29400482131147,16,34.563398843639064,2,No,One year,Basic,5,Video,Northeast,Web,2083.1313827819954,2080.0,0.4557289077618759,0
39,83,23995.08104398769,6,11,1,9.68954748095665,59,80.43072664663147,2,No,Month-to-month,Basic,1,Both,Midwest,Phone,6873.185509773235,6870.0,0.22209913735054698,0
20,67,22337.016677419695,6,13,0,10.949590422504832,20,49.62910703089968,0,Yes,Month-to-month,Basic,1,Music,Northeast,Web,3465.937189697801,3470.0,0.32708307216829124,0
75,30,32130.88939251678,5,16,1,7.409684573224503,33,47.116884827425665,1,No,One year,Plus,0,Video,South,Web,1255.4757498334327,1260.0,0.2411100513621685,0
51,3,24844.208167724533,6,8,0,17.5398141817822,30,64.38259094622606,3,No,Month-to-month,Basic,4,None,Northeast,Partner,51.89145492469592,50.0,0.15692108107168487,1
